book_id,search_key,book_title,book_subtitle,book_authors,book_description,industryIdentifiers,text_readingModes,image_readingModes,pageCount,categories,language,imageLinks,ratingsCount,averageRating,country,saleability,isEbook,amount_listPrice,currencyCode_listPrice,amount_retailPrice,currencyCode_retailPrice,buyLink,year,publisher
faac5f44-54f6-4260-956b-9d3501e31e8a,fiction,The Booklist Books,N/A,Unknown Author,"Contains general literature, fiction, children's books, technical books.",UTEXAS:059172142627423,False,False,404,Periodicals,en,http://books.google.com/books/content?id=dzi5VLD5vkoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=dzi5VLD5vkoC&dq=fiction&hl=&source=gbs_api,1929,N/A
c2d46748-4a55-4961-8db9-ab226c21e8d0,fiction,London Calling,N/A,Unknown Author,No Description,UCAL:C2605004,False,False,844,International broadcasting,en,http://books.google.com/books/content?id=FeTbMTQraakC&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=FeTbMTQraakC&dq=fiction&hl=&source=gbs_api,1947,N/A
81bee4a7-0e6a-4565-9e75-3881ac6228c7,fiction,The Historical Fiction Collection,N/A,L Ron Hubbard,No Description,"1619860872, 9781619860872",False,False,0,N/A,en,http://books.google.com/books/content?id=JiEF0QEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=JiEF0QEACAAJ&dq=fiction&hl=&source=gbs_api,2012,N/A
91ac2fc5-3c7d-4654-8dc0-0afd9b98782f,fiction,Ontario Library Review and Book Selection Guide,N/A,Unknown Author,No Description,UOM:39015036921495,False,False,260,Best books,en,http://books.google.com/books/content?id=HpgaAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=HpgaAAAAMAAJ&dq=fiction&hl=&source=gbs_api,1918,N/A
ec6cd5d5-d805-47da-b2e1-329a93ee5298,fiction,Exploring Children's Literature,Teaching the Language and Reading of Fiction,"Nikki Gamble, Sally Yates",This book is based on the belief that deep subject knowledge of language and literature provides a foundation for effective teaching and learning.,"0761940464, 9780761940463",False,True,204,Education,en,http://books.google.com/books/content?id=96t8LdsoVX4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1,5,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=96t8LdsoVX4C&dq=fiction&hl=&source=gbs_api,2002,SAGE
0b853383-6947-4ea9-a5f3-0119663eb6ff,fiction,The Literary Digest,N/A,"Edward Jewitt Wheeler, Isaac Kaufman Funk, William Seaver Woods, Arthur Stimson Draper, Wilfred John Funk",No Description,UCR:31210015292806,False,False,988,Literature,en,http://books.google.com/books/content?id=m4wV-BYgpI8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=m4wV-BYgpI8C&dq=fiction&hl=&source=gbs_api,1917,N/A
2c777c82-57c4-4b91-892a-169641ec1531,fiction,To the Lighthouse,N/A,Virginia Woolf,"To the Lighthouse (5 May 1927) is a novel by Virginia Woolf. A landmark novel of high modernism, the text, centering on the Ramsay family and their visits to the Isle of Skye in Scotland between 1910 and 1920, skillfully manipulates temporality and psychological exploration.To the Lighthouse follows and extends the tradition of modernist novelists like Marcel Proust and James Joyce, where the plot is secondary to philosophical introspection, and the prose can be...","1095442619, 9781095442616",False,False,402,N/A,en,http://books.google.com/books/content?id=hQlVxQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=hQlVxQEACAAJ&dq=fiction&hl=&source=gbs_api,2019,Independently Published
e90e601c-8033-47b9-a985-e6e9367ee669,fiction,Canadian Periodical Index,N/A,Unknown Author,No Description,UVA:X004951052,False,False,484,Canadian periodicals,en,http://books.google.com/books/content?id=CRwEAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=CRwEAAAAYAAJ&dq=fiction&hl=&source=gbs_api,1997,N/A
4956da86-8048-4cea-bb30-3963538bbdeb,fiction,The Publishers' Circular and Booksellers' Record,N/A,Unknown Author,No Description,PRNC:32101079672489,False,False,860,Bibliography,en,http://books.google.com/books/content?id=HXBNAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=HXBNAAAAYAAJ&dq=fiction&hl=&source=gbs_api,1913,N/A
6b47662e-de38-4607-8507-ec1f3639091a,fiction,"Science Fiction, Children's Literature, and Popular Culture",Coming of Age in Fantasyland,Gary Westfahl,"Literature often is central to individual maturation. It typically reflects, in one way or another, the experiences of the reader and the larger strains of society. This book examines representative works of science fiction, children's literature, and popular culture as mirrors of what it means to grow up in the late 20th century world. That world is permeated by technology, and technology thus figures prominently in the process of growing up and in these literary works.","9780313308475, 0313308470",True,False,0,Literary Criticism,en,http://books.google.com/books/content?id=vf3CEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=vf3CEAAAQBAJ&dq=fiction&hl=&source=gbs_api,2000,Praeger
6473f63d-560c-428b-a8b4-0538ffe6e42b,fiction,French Fiction into the Twenty-First Century,The Return to the Story,Simon Kemp,"Explores the state of French fiction through an examination of the work of five major French writers, Annie Ernaux, Pascal Quignard, Marie Darrieussecq, Jean Echenoz and Patrick Modiano. This book deals with some of the writers on British and American university French courses.","9780708322741, 0708322743",False,True,224,Literary Criticism,en,http://books.google.com/books/content?id=N0auBwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=N0auBwAAQBAJ&dq=fiction&hl=&source=gbs_api,2010,University of Wales Press
b6a51ac5-11a2-4bda-96ed-c61d5f60dee8,fiction,Holiday Romance,N/A,Charles Dickens,"Holiday Romance is a short story by Charles Dickens. Charles John Huffam Dickens (7 February 1812 - 9 June 1870) was an English writer and social critic. He created some of the world's most memorable fictional characters and is generally regarded as the greatest novelist of the Victorian period. During his life, his works enjoyed unprecedented fame, and by the twentieth century his literary genius was broadly acknowledged by critics and scholars. His novels and short stories continue to be widely popular. Born in Portsmouth, England, Dickens was forced to leave school to work in a factory when his father was thrown into debtors' prison. Although he had little formal education, his early impoverishment drove him to succeed. Over his career he edited a weekly journal for 20 years, wrote 15 novels, five novellas and hundreds of short stories and non-fiction articles, lectured and performed extensively, was an indefatigable letter writer, and campaigned vigorously for children's rights, education, and other social reforms. Dickens sprang to fame with the 1836 serial publication of The Pickwick Papers. Within a few years he had become an international literary celebrity, famous for his humour, satire, and keen observation of character and society. His novels, most published in monthly or weekly installments, pioneered the serial publication of narrative fiction, which became the dominant Victorian mode for novel publication. The installment format allowed Dickens to evaluate his audience's reaction, and he often modified his plot and character development based on such feedback. For example, when his wife's chiropodist expressed distress at the way Miss Mowcher in David Copperfield seemed to reflect her disabilities, Dickens went on to improve the character with positive features.","1484179412, 9781484179413",False,False,72,Literary Collections,en,http://books.google.com/books/content?id=VN18oAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=VN18oAEACAAJ&dq=fiction&hl=&source=gbs_api,2013,CreateSpace
ab60ca74-e598-467d-936e-5089616e0fd6,fiction,Standard Catalog for High School Libraries,N/A,Unknown Author,"The 1st ed. accompanied by a list of Library of Congress card numbers for books (except fiction, pamphlets, etc.) which are included in the 1st ed. and its supplement, 1926/29.",UCAL:B2921364,False,False,612,Best books,en,http://books.google.com/books/content?id=HlEiAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=HlEiAQAAIAAJ&dq=fiction&hl=&source=gbs_api,1928,N/A
93ef41a6-965b-474d-b7b5-6bba5f8a8ea7,fiction,The Encyclopædia Britannica,"A Dictionary of Arts, Sciences, Literature and General Information",Unknown Author,No Description,RUTGERS:39030038216026,False,False,990,N/A,en,http://books.google.com/books/content?id=vYOxcfbhV-oC&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=vYOxcfbhV-oC&dq=fiction&hl=&source=gbs_api,1910,N/A
3971a1c8-458b-41e7-832e-e7a7b6dc2c16,fiction,Library & Information Science Abstracts,N/A,Unknown Author,No Description,UOM:39015079680438,False,False,432,Information science,en,http://books.google.com/books/content?id=2PjgAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=2PjgAAAAMAAJ&dq=fiction&hl=&source=gbs_api,2005,N/A
bc7b8fe3-88f5-4784-b5c0-44dd14a76292,fiction,Look at the Birdie,Short Fiction,Kurt Vonnegut,"“Relentlessly fun to read.”—Dave Eggers • A collection of fourteen previously unpublished short stories from one of the most original writers in all of American fiction In this series of perfectly rendered vignettes, written just as he was starting to find his comic voice, Kurt Vonnegut paints a warm, wise, and funny portrait of life in post–World War II America—a world where squabbling couples, high school geniuses, misfit office workers, and small-town lotharios struggle to adapt to changing technology, moral ambiguity, and unprecedented affluence. Here are tales both cautionary and hopeful, each brimming with Vonnegut’s trademark humor and profound humanism. A family learns the downside of confiding their deepest secrets into a magical invention. A man finds himself in a Kafkaesque world of trouble after he runs afoul of the shady underworld boss who calls the shots in an upstate New York town. A quack psychiatrist turned “murder counselor” concocts a novel new outlet for his paranoid patients. While these stories reflect the anxieties of the postwar era that Vonnegut was so adept at capturing—and provide insight into the development of his early style—collectively, they have a timeless quality that makes them just as relevant today as when they were written. It’s impossible to imagine any of these pieces flowing from the pen of another writer; each in its own way is unmistakably, quintessentially Vonnegut. Featuring a foreword by author and longtime Vonnegut confidant Sidney Offit and illustrated with Vonnegut’s characteristically insouciant line drawings, Look at the Birdie is an unexpected gift for readers who thought his unique voice had been stilled forever—and serves as a terrific introduction to his short fiction for anyone who has yet to experience his genius. Includes these never-before-published stories: “Confido” “FUBAR” “Shout About It from the Housetops” “Ed Luby’s Key Club” “A Song for Selma” “Hall of Mirrors” “The Nice Little People” “Hello, Red” “Little Drops of Water” “The Petrified Ants” “The Honor of a Newsboy” “Look at the Birdie” “King and Queen of the Universe” “The Good Explainer” “[Look at the Birdie] brings us the late writer’s young voice as he skewers—sometimes gently, always lethally—post World War II America.”—The Boston Globe","9780385343725, 0385343728",False,False,274,Fiction,en,http://books.google.com/books/content?id=l3-XTkaEqAkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=l3-XTkaEqAkC&dq=fiction&hl=&source=gbs_api,2010,Dial Press Trade Paperback
c7577480-15c5-4ccc-b8cc-c93b05cd1707,fiction,The Moonstone,N/A,Wilkie Collins,"Widely regarded as the precursor of the modern mystery and suspense novels, The Moonstone tells of the events surrounding the disappearance of a mysterious (and cursed) yellow diamond. T. S. Eliot called it 'the first, the longest, and the best of modern English detective novels'. It contains a number of ideas which became common tropes of the genre, including a crime being investigated by talented amateurs who happen to be present when it is committed, and two police.","1544125437, 9781544125435",False,False,530,N/A,en,http://books.google.com/books/content?id=chrqAQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=chrqAQAACAAJ&dq=fiction&hl=&source=gbs_api,2017,N/A
2c07c7f0-88f1-4ce5-a8c1-7c40481af550,fiction,The Art of French Fiction,N/A,Martin Turnell,No Description,OCLC:250394315,False,False,394,N/A,en,No Image,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=nquhtAEACAAJ&dq=fiction&hl=&source=gbs_api,1959,N/A
1dd094d3-5a66-4aa9-b034-f735175fd800,fiction,Yuvakatha,Unforgettable Short Fiction from Some of India's Master Story Tellers,Geeta Dharmarajan,Short stories by various 20th century Indic authors translated into English.,UCAL:B4556809,False,False,88,Indic fiction,en,http://books.google.com/books/content?id=cIB1AAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=cIB1AAAAIAAJ&dq=fiction&hl=&source=gbs_api,1996,N/A
4c22e310-d7a7-4fd9-a32f-e253b931195e,fiction,Femina,A Collection of Dark Fiction,"Caitlin Marceau, Darklit Press",No Description,"1738705498, 9781738705498",False,False,0,Fiction,en,http://books.google.com/books/content?id=K3uPzwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=K3uPzwEACAAJ&dq=fiction&hl=&source=gbs_api,2022,N/A
54cf5876-0cb2-4fc9-9006-62375d45915d,fiction,Narrative Framing in Contemporary American Novels,Twice-Mediated Fiction,Sławomir Studniarz,"This volume examines a range of novels and novellas published over the course of nearly forty years, from 1968 to 2014, including E.L. Doctorow’s Andrew’s Brain, John Gardner’s “The King’s Indian,” Paul Auster’s Travels in the Scriptorium, Peter Straub’s Mr. X, and Joyce Carol Oates’ Expensive People. These texts display one crucial unifying thread: they are doubly-mediated fictions, fictions in parentheses, so to speak. The application of narrative framing and embedding has been commonly acknowledged and abundantly researched in various works belonging to the Western literary heritage. However, its use in the twentieth and twenty-first century fiction has not been adequately explored, perhaps with the exception of the literary creations of such giants as Vladimir Nabokov and John Barth. Despite this critical oversight, narrative frames prove to be a major resource for modern-day novelists, who adapt this literary device and very effectively put it to their own uses. The essays collected in this volume will serve to spark the revival of interest in this time-honored narrative tool, demonstrating its validity for research into more recently created novels.","9781443893312, 1443893315",False,True,192,Literary Criticism,en,http://books.google.com/books/content?id=jG3XDgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,https://play.google.com/store/books/details?id=jG3XDgAAQBAJ&source=gbs_api,2017,Cambridge Scholars Publishing
47ca1d0e-a130-4bea-90c2-1386db44e3a1,fiction,Apocalypse in Contemporary Japanese Science Fiction,N/A,M. Tanaka,"Starting with the history of apocalyptic tradition in the West and focusing on modern Japanese apocalyptic science fiction in manga, anime, and novels, Motoko Tanaka shows how science fiction reflected and coped with the devastation in Japanese national identity after 1945.","9781137373557, 1137373555",True,True,200,Performing Arts,en,http://books.google.com/books/content?id=k-KvAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,https://play.google.com/store/books/details?id=k-KvAwAAQBAJ&source=gbs_api,2014,Springer
70ea2a10-dac5-4558-8929-ab4df76d2d07,fiction,The Pact,A Love Story,Jodi Picoult,"From Jodi Picoult, one of the most powerful writers in contemporary fiction, comes a riveting, timely, heartbreaking, and terrifying novel of families in anguish—and friendships ripped apart by inconceivable violence. Until the phone calls came at 3:00 a.m. on a November morning, the Golds and their neighbors, the Hartes, had been inseparable. It was no surprise to anyone when their teenage children, Chris and Emily, began showing signs that their relationship was moving beyond that of lifelong friends. But now seventeen-year-old Emily has been shot to death by her beloved and devoted Chris as part of an apparent suicide pact—leaving two devastated families stranded in the dark and dense predawn, desperate for answers about an unthinkable act and the children they never really knew.","9780061765230, 0061765236",True,False,0,Fiction,en,http://books.google.com/books/content?id=QR7WGEI451AC&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=QR7WGEI451AC&dq=fiction&hl=&source=gbs_api,2009,Harper Collins
6dfe8acf-3b0f-46e0-8b36-c6568aecfad7,fiction,An Annotated Bibliography of Indian English Fiction,N/A,Unknown Author,"Endeavouring To Accomplish An Intract-Able Tight Rope Walking, Indian English Literature Seeks To Incorporate Indian Themes And Experience In A Blend Of Indian And Western Aesthetics. What The Diverse Dimensions Of The Indian Experience And The Evolving Literary Form Are And Whether The Former Reconciles With The Latter Or Not Is Sought To Be Examined In The Present Volume Of This Anthology. A Strikingly Fresh Perspective On The Hitherto Unexplored Areas Of Old Works. A Bold And Incisive Critique Of New Works.",UOM:39015042255755,False,False,492,English fiction,en,http://books.google.com/books/content?id=GevfAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=GevfAAAAMAAJ&dq=fiction&hl=&source=gbs_api,2001,Atlantic Publishers & Dist
bbb583cc-a0dd-4e80-9add-b11ca811aef0,fiction,The Edge of the Fall,A Novel,Kate Williams,"An utterly spellbinding novel of the 1920s in London and Paris, The Edge of the Fall is bestselling author Kate Williams’s follow-up to her beloved and universally praised novel The Storms of War. In the aftermath of the Great War, the de Witt family is struggling to piece together the shattered fragments of their lives. Stoneythorpe Hall has become an empty shell with no servants to ensure its upkeep. Rudolf and his wife, Verena, still reeling from the loss of their second son, don’t know how to function in the post-war world. Eldest son Arthur has returned, but a shroud of mystery surrounds his wartime business dealings in Europe. Socialite-turned-socialist Emmeline is passionate about carving out a new niche for herself in life, one that comes with its own dangers. And idealistic, adventurous Celia, the heart of the family and the de Witt’s youngest daughter, is still desperate to spread her wings and see more of the world. To escape Stoneythorpe and the painful secrets that lie there, she moves to London and embraces life and love in the Roaring Twenties. From the brilliant young author known as one of the “queens of contemporary fiction,” The Edge of the Fall is brimming with intrigue and emotion, balancing the glamour of the era with the gritty reality of life in a world changed forever by war. It is a glorious feat of storytelling and a must-read for those who loved The Storms of War and fans of historical fiction everywhere.","1443438286, 9781443438285",False,False,432,Fiction,en,http://books.google.com/books/content?id=LDv0DAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=LDv0DAEACAAJ&dq=fiction&hl=&source=gbs_api,2016,Harper Perennial
9a6ff23a-8191-4c69-aa20-24a4a416cdac,fiction,Journey to the Center of the Earth,N/A,Jules Verne,"Journey to the Center of the Earth is an 1864 science fiction novel by Jules Verne. The story involves German professor Otto Lidenbrock who believes there are volcanic tubes going toward the centre of the Earth. He, his nephew Axel, and their guide Hans descend into the Icelandic volcano Sn�fellsj�kull, encountering many adventures, including prehistoric animals and natural hazards, before eventually coming to the surface again in southern Italy, at the Stromboli volcano. The genre of subterranean fiction already existed long before Verne. However, the present book considerably added to its popularity and influenced later such writings. For example, Edgar Rice Burroughs explicitly acknowledged Verne's influence on his own Pellucidar series.","197382518X, 9781973825180",False,False,438,N/A,en,No Image,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=sicFtAEACAAJ&dq=fiction&hl=&source=gbs_api,2017,N/A
16aaad2c-8317-4e19-bf62-0af320868299,fiction,The New International Encyclopædia,N/A,"Frank Moore Colby, Talcott Williams",No Description,UIUC:30112045768790,False,False,866,Encyclopedias and dictionaries,en,http://books.google.com/books/content?id=1AdJAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=1AdJAQAAMAAJ&dq=fiction&hl=&source=gbs_api,1917,N/A
487099a2-0ab0-41d2-8e9f-e0846240e242,fiction,Unless the Threat of Death is Behind Them,Hard-Boiled Fiction and Film Noir,John T. Irwin,"The noted literary critic delves into the psychology and significance of American hardboiled crime fiction and film noir of the 1930s and ’40s. Early in the twentieth century, American crime novelists like Dashiell Hammett and Raymond Chandler put forward a new kind of character: the “hard-boiled” detective, as exemplified by Sam Spade in The Maltese Falcon. Unlike the analytical detectives of nineteenth-century fiction, these new detectives encountered cases not as intricate logical puzzles but as stark challenges of manhood. John T. Irwin explores how the stories of these characters grapple with ideas of American masculinity. Professional codes are pitted against personal desires, resulting in either ruinous relationships or solitary integrity. In thematic conflicts between independence and subordination, all notions of manly independence prove subordinate to the hand of fate. Tracing the stylistic development of the genre, Irwin demonstrates the particular influence of the novel of manners, especially the writing of F. Scott Fitzgerald. He also shows that as hard-boiled fiction began to appear on the screen in film noir, it took on themes of female empowerment—just as women entered the workforce in large numbers. Finally, he discusses how these themes persist in contemporary dramatic series on television, representing the conflicted lives of Americans into the twenty-first century.","9780801889387, 0801889383",True,True,445,Literary Criticism,en,http://books.google.com/books/content?id=8oMcEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,https://play.google.com/store/books/details?id=8oMcEAAAQBAJ&source=gbs_api,2006,JHU Press
9e999e22-5d98-4e32-a68d-d7acb967a23e,fiction,The Invisible Man,Large Print,Herbert George Wells,"The Invisible Man is an 1897 science fiction novella by H.G. Wells. Wells' novel was originally serialised in Pearson's Magazine in 1897, and published as a novel the same year. The Invisible Man of the title is Griffin, a scientist who theorises that if a person's refractive index is changed to exactly that of air and his body does not absorb or reflect light, then he will be invisible. He successfully carries out this procedure on himself, but cannot become visible again, becoming mentally unstable as a result.Herbert George Wells, better known as H. G. Wells, was an English writer best known for such science fiction novels as The Time Machine, The War of the Worlds, The Invisible Man and The Island of Doctor Moreau. He was a prolific writer of both fiction and non-fiction, and produced works in many different genres, including contemporary novels, history, and social commentary. He was also an outspoken socialist. His later works become increasingly political and didactic, and only his early science fiction novels are widely read today. Wells, along with Hugo Gernsback and Jules Verne, is sometimes referred to as ""The Father of Science Fiction"".",9798609053053,False,False,336,N/A,en,http://books.google.com/books/content?id=FwtqzQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=FwtqzQEACAAJ&dq=fiction&hl=&source=gbs_api,2020,N/A
c59823ba-760b-4925-9a84-2e9226a91d08,fiction,The Good Wife,"A Historical Tale of Love, Alchemy, Courage and Change",Eleanor Porter,"'Eleanor Porter is a major new voice in historical fiction.' Tim ClaytonWhere will her loyalty lead her? Once accused of witchcraft Martha Spicer is now free from the shadow of the gallows and lives a safe and happy life with her husband, Jacob. But when Jacob heads north to accompany his master, he warns Martha to keep her healing gifts a secret, to keep herself safe, to be a good wife. Martha loves Jacob but without him there to protect her, she soon comes under the suspicious eye of the wicked Steward Boult, who's heard of her talent and forces her to attend to him. If she refuses, he promises to destroy the good life she has built for herself with Jacob. Desperate and alone, Martha faces a terrible decision: stay and be beholden to Boult or journey north to find Jacob who is reported to have been killed.. The road ahead is filled with danger, but also the promise of a brighter future. And where her gifts once threatened to be her downfall, might they now be the very thing that sets Martha free...? The brilliant follow-up to Eleanor Porter's first novel of love, betrayal, superstition and fear in Elizabethan England. A story of female courage, ingenuity and determination, this is perfect for fans of Tracy Chevalier. 'Eleanor Porter is a major new voice in historical fiction. With her beautiful use of language and compelling storytelling she conjures the past with a vividness that lingers in the mind long after the final page.' Tim Clayton Praise for The Wheelwright's Daughter: 'It's a gripping story and such accomplished writing. I really enjoyed every moment of working on it.' Yvonne Holland, editor of Philippa Gregory and Tracy Chevalier 'A brilliant debut novel' 'An interesting read and an impressive debut novel' 'A wonderfully written story' 'A skilfully crafted story of love, betrayal, superstition and fear in 16th century England.' 'This is a story of courage, trust, betrayal and love.' 'A great historical novel I loved.'","1838895310, 9781838895310",False,False,330,N/A,en,http://books.google.com/books/content?id=SmUqzgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=SmUqzgEACAAJ&dq=fiction&hl=&source=gbs_api,2021,N/A
043207a1-0fb7-4505-b79d-784c4fd639c5,fiction,Selected Essays,N/A,Virginia Woolf,"'A good essay must draw its curtain round us, but it must be a curtain that shuts us in, not out.' According to Virginia Woolf, the goal of the essay 'is simply that it should give pleasure...It should lay us under a spell with its first word, and we should only wake, refreshed, with its last.' One of the best practitioners of the art she analysed so rewardingly, Woolf displayed her essay-writing skills across a wide range of subjects, with all the craftsmanship, substance, and rich allure of her novels. This selection brings together thirty of her best essays, including the famous 'Mr Bennett and Mrs Brown', a clarion call for modern fiction. She discusses the arts of writing and of reading, and the particular role and reputation of women writers. She writes movingly about her father and the art of biography, and of the London scene in the early decades of the twentieth century. Overall, these pieces are as indispensable to an understanding of this great writer as they are enchanting in their own right. ABOUT THE SERIES: For over 100 years Oxford World's Classics has made available the widest range of literature from around the globe. Each affordable volume reflects Oxford's commitment to scholarship, providing the most accurate text plus a wealth of other valuable features, including expert introductions by leading authorities, helpful notes to clarify the text, up-to-date bibliographies for further study, and much more.","9780191549816, 0191549819",False,True,285,Literary Collections,en,http://books.google.com/books/content?id=d0QNv0Xb0XsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2,3.5,N/A,N/A,False,N/A,N/A,N/A,N/A,https://play.google.com/store/books/details?id=d0QNv0Xb0XsC&source=gbs_api,2008,OUP Oxford
a7c8ea0f-82f9-4606-9f4f-530845088261,fiction,"Cry, the Peacock",N/A,Anita Desai,No Description,UOM:39015038927995,False,False,226,Fiction,en,http://books.google.com/books/content?id=jIBaAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1,4,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=jIBaAAAAMAAJ&dq=fiction&hl=&source=gbs_api,1983,Architectural Book Publishing Company
0b0767ef-31c6-4217-baea-9a32728b7075,fiction,The Invisible Man,Large Print,Herbert George Wells,"The Invisible Man is an 1897 science fiction novella by H.G. Wells. Wells' novel was originally serialised in Pearson's Magazine in 1897, and published as a novel the same year. The Invisible Man of the title is Griffin, a scientist who theorises that if a person's refractive index is changed to exactly that of air and his body does not absorb or reflect light, then he will be invisible. He successfully carries out this procedure on himself, but cannot become visible again, becoming mentally unstable as a result.Herbert George Wells, better known as H. G. Wells, was an English writer best known for such science fiction novels as The Time Machine, The War of the Worlds, The Invisible Man and The Island of Doctor Moreau. He was a prolific writer of both fiction and non-fiction, and produced works in many different genres, including contemporary novels, history, and social commentary. He was also an outspoken socialist. His later works become increasingly political and didactic, and only his early science fiction novels are widely read today. Wells, along with Hugo Gernsback and Jules Verne, is sometimes referred to as ""The Father of Science Fiction"".",9798609053053,False,False,336,N/A,en,http://books.google.com/books/content?id=FwtqzQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=FwtqzQEACAAJ&dq=fiction&hl=&source=gbs_api,2020,N/A
